RID	GLOSS	DOCULECT	LANGUAGE_NAME	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE
241	togive	SingchungBugun	Bugun	GIVE	1447	phimage	pʰimage	Abraham
241	togive	KaspiBugun	Bugun	GIVE	1447	phipha	pʰipʰa	Abraham
241	togive	NamphriBugun	Bugun	GIVE	1447	phi	phi	Abraham
244	tohear	WanghoBugun	Bugun	HEAR	1408	nũa	nũa	Abraham
244	tohear	BichomBugun	Bugun	HEAR	1408	joipha	joipʰa	Abraham
244	tohear	SingchungBugun	Bugun	HEAR	1408	nuwamage	nuwamage	Abraham
244	tohear	KaspiBugun	Bugun	HEAR	1408	nuapha	nu/wapʰa	Abraham
244	tohear	NamphriBugun	Bugun	HEAR	1408	joi	joi	Abraham
246	tokill	WanghoBugun	Bugun	KILL	1417	ua	ua	Abraham
246	tokill	BichomBugun	Bugun	KILL	1417	uapha	u/wapʰa	Abraham
246	tokill	SingchungBugun	Bugun	KILL	1417	wamage	wamage	Abraham
246	tokill	KaspiBugun	Bugun	KILL	1417	uapha	u/wapʰa	Abraham
246	tokill	NamphriBugun	Bugun	KILL	1417	ua	ua	Abraham
247	toknow	WanghoBugun	Bugun	KNOW (SOMETHING)	1410	ĩt	ĩt	Abraham
247	toknow	BichomBugun	Bugun	KNOW (SOMETHING)	1410	thejakpha	tʰejakpʰa	Abraham
247	toknow	SingchungBugun	Bugun	KNOW (SOMETHING)	1410	thekmage	tʰekmage	Abraham
247	toknow	KaspiBugun	Bugun	KNOW (SOMETHING)	1410	itphat	itpʰat	Abraham
247	toknow	NamphriBugun	Bugun	KNOW (SOMETHING)	1410	itpha	i+t+pʰa	Abraham
248	tolaugh	WanghoBugun	Bugun	LAUGH	1355	tʃijo	tʃijo	Abraham
248	tolaugh	BichomBugun	Bugun	LAUGH	1355	ʃijaʔ	ʃijaʔ	Abraham
248	tolaugh	SingchungBugun	Bugun	LAUGH	1355	tʃijo	tʃijo	Abraham
248	tolaugh	KaspiBugun	Bugun	LAUGH	1355	seʔ	seʔ	Abraham
248	tolaugh	NamphriBugun	Bugun	LAUGH	1355	ʃeʔpha	ʃeʔpʰa	Abraham
252	tomorrow	WanghoBugun	Bugun	TOMORROW	1329	thimijak	tʰimijak	Abraham
252	tomorrow	BichomBugun	Bugun	TOMORROW	1329	thimijaŋ	tʰimijaŋ	Abraham
252	tomorrow	SingchungBugun	Bugun	TOMORROW	1329	thimijaŋ	tʰimijaŋ	Abraham
252	tomorrow	KaspiBugun	Bugun	TOMORROW	1329	pəthou	pə+tʰ+u	Abraham
252	tomorrow	NamphriBugun	Bugun	TOMORROW	1329	thimijaŋ	tʰimijaŋ	Abraham
253	tongue	WanghoBugun	Bugun	TONGUE	1205	ri	ri	Abraham
253	tongue	BichomBugun	Bugun	TONGUE	1205	ri	ri	Abraham
253	tongue	SingchungBugun	Bugun	TONGUE	1205	iri	iri	Abraham
253	tongue	KaspiBugun	Bugun	TONGUE	1205	ri	ri	Abraham
253	tongue	NamphriBugun	Bugun	TONGUE	1205	ri	ri	Abraham
254	tooth	WanghoBugun	Bugun	TOOTH	1380	ʃinijat	ʃinijat	Abraham
254	tooth	BichomBugun	Bugun	TOOTH	1380	ʃinijat	ʃinijat	Abraham
254	tooth	SingchungBugun	Bugun	TOOTH	1380	ʃiniŋ	ʃiniŋ	Abraham
254	tooth	KaspiBugun	Bugun	TOOTH	1380	ʃiniŋ	ʃiniŋ	Abraham
254	tooth	NamphriBugun	Bugun	TOOTH	1380	ʃiniŋ	ʃiniŋ	Abraham
255	toplay	WanghoBugun	Bugun	PLAY	1413	prui	prui	Abraham
255	toplay	BichomBugun	Bugun	PLAY	1413	brui	brui	Abraham
255	toplay	SingchungBugun	Bugun	PLAY	1413	bruimage	b+ru+image	Abraham
255	toplay	KaspiBugun	Bugun	PLAY	1413	bruipha	b+ru+ipʰa	Abraham
255	toplay	NamphriBugun	Bugun	PLAY	1413	bruipha	b+ru+ipʰa	Abraham
256	topull	WanghoBugun	Bugun	PULL	1455	ɹii	ɹii	Abraham
256	topull	BichomBugun	Bugun	PULL	1455	ɹiipha	ɹ+i+ːpʰa	Abraham
256	topull	SingchungBugun	Bugun	PULL	1455	ɹimage	ɹ+i+mage	Abraham
256	topull	KaspiBugun	Bugun	PULL	1455	ɹiipha	ɹ+i+ːpʰa	Abraham
256	topull	NamphriBugun	Bugun	PULL	1455	ɹii	ɹii	Abraham
257	topush	WanghoBugun	Bugun	PUSH	1452	reŋ	reŋ	Abraham
257	topush	BichomBugun	Bugun	PUSH	1452	reŋpha	reŋpʰa	Abraham
257	topush	SingchungBugun	Bugun	PUSH	1452	ɹiŋmage	ɹ+iŋ+mage	Abraham
257	topush	KaspiBugun	Bugun	PUSH	1452	reŋpha	reŋpʰa	Abraham
257	topush	NamphriBugun	Bugun	PUSH	1452	reŋ	reŋ	Abraham
259	tosee	WanghoBugun	Bugun	SEE	1409	rək	rək	Abraham
259	tosee	BichomBugun	Bugun	SEE	1409	rəg	rəg	Abraham
259	tosee	SingchungBugun	Bugun	SEE	1409	rəkmage	r+əkma+ge	Abraham
259	tosee	KaspiBugun	Bugun	SEE	1409	rekpha	rekpʰa	Abraham
259	tosee	NamphriBugun	Bugun	SEE	1409	rək	rək	Abraham
262	tosing	WanghoBugun	Bugun	SING	1261	bue	bue	Abraham
262	tosing	BichomBugun	Bugun	SING	1261	baipha	baipʰa	Abraham
262	tosing	SingchungBugun	Bugun	SING	1261	ebubue	ebubue	Abraham
262	tosing	KaspiBugun	Bugun	SING	1261	mə̆bai	mə�bai	Abraham
262	tosing	NamphriBugun	Bugun	SING	1261	bue	bue	Abraham
264	tosleep	WanghoBugun	Bugun	SLEEP	1585	mijen	mijen	Abraham
264	tosleep	BichomBugun	Bugun	SLEEP	1585	mijanpha	mi+jan+pʰa	Abraham
264	tosleep	SingchungBugun	Bugun	SLEEP	1585	mijenmage	mi+jen+mage	Abraham
264	tosleep	KaspiBugun	Bugun	SLEEP	1585	men	men	Abraham
264	tosleep	NamphriBugun	Bugun	SLEEP	1585	menpha	menpʰa	Abraham
266	tostand	WanghoBugun	Bugun	STAND	1442	rio	rio	Abraham
266	tostand	BichomBugun	Bugun	STAND	1442	rio	rio	Abraham
266	tostand	SingchungBugun	Bugun	STAND	1442	rioma	rioma	Abraham
266	tostand	KaspiBugun	Bugun	STAND	1442	dʒoi	dʒoi	Abraham
266	tostand	NamphriBugun	Bugun	STAND	1442	dʒaimage	dʒaim+a+ge	Abraham
267	tosteal	WanghoBugun	Bugun	STEAL	713	məgəgau	məgəgau	Abraham
267	tosteal	BichomBugun	Bugun	STEAL	713	məgəgoupha	məgəgoupʰa	Abraham
267	tosteal	SingchungBugun	Bugun	STEAL	713	gau	gau	Abraham
267	tosteal	KaspiBugun	Bugun	STEAL	713	məkəkou	məkəkou	Abraham
267	tosteal	NamphriBugun	Bugun	STEAL	713	məgəgau	məgəgau	Abraham
272	tothrow	WanghoBugun	Bugun	THROW	1456	fijan	fijan	Abraham
272	tothrow	BichomBugun	Bugun	THROW	1456	phenpha	pʰ+en+pʰa	Abraham
272	tothrow	SingchungBugun	Bugun	THROW	1456	fijenmage	fi+jen+mage	Abraham
272	tothrow	KaspiBugun	Bugun	THROW	1456	fen	fen	Abraham
272	tothrow	NamphriBugun	Bugun	THROW	1456	phenpha	pʰ+en+pʰa	Abraham
275	towalk	WanghoBugun	Bugun	WALK	1443	lua	lua	Abraham
275	towalk	BichomBugun	Bugun	WALK	1443	lua	lua	Abraham
275	towalk	SingchungBugun	Bugun	WALK	1443	luamage	lu/wamage	Abraham
275	towalk	KaspiBugun	Bugun	WALK	1443	lua	lua	Abraham
275	towalk	NamphriBugun	Bugun	WALK	1443	luapha	lu/wapʰa	Abraham
278	towipe	WanghoBugun	Bugun	WIPE	1454	sat	sat	Abraham
278	towipe	BichomBugun	Bugun	WIPE	1454	satpha	satpʰa	Abraham
278	towipe	SingchungBugun	Bugun	WIPE	1454	ʃatmage	ʃ+at+mage	Abraham
278	towipe	KaspiBugun	Bugun	WIPE	1454	satpha	satpʰa	Abraham
278	towipe	NamphriBugun	Bugun	WIPE	1454	satmuã	satmuã	Abraham
280	tree	WanghoBugun	Bugun	TREE	906	hiŋ	hiŋ	Abraham
280	tree	BichomBugun	Bugun	TREE	906	hiŋ	hiŋ	Abraham
280	tree	SingchungBugun	Bugun	TREE	906	hiŋ	hiŋ	Abraham
280	tree	KaspiBugun	Bugun	TREE	906	hiŋ	hiŋ	Abraham
280	tree	NamphriBugun	Bugun	TREE	906	hiŋ	hiŋ	Abraham
283	twenty	WanghoBugun	Bugun	TWENTY	1710	etʃek	etʃek	Abraham
283	twenty	BichomBugun	Bugun	TWENTY	1710	etʃet	etʃet	Abraham
283	twenty	SingchungBugun	Bugun	TWENTY	1710	etʃet	etʃet	Abraham
283	twenty	KaspiBugun	Bugun	TWENTY	1710	nitʃok	nitʃok	Abraham
283	twenty	NamphriBugun	Bugun	TWENTY	1710	nitʃok	nitʃok	Abraham
284	two	WanghoBugun	Bugun	TWO	1498	ɲiŋ	ɲiŋ	Abraham
284	two	BichomBugun	Bugun	TWO	1498	ɲiŋ; niʔ	ɲiŋ	Abraham
284	two	SingchungBugun	Bugun	TWO	1498	ɲijan	ɲijan	Abraham
284	two	KaspiBugun	Bugun	TWO	1498	niʔ	niʔ	Abraham
284	two	NamphriBugun	Bugun	TWO	1498	ɲiŋ	ɲiŋ	Abraham
288	water	WanghoBugun	Bugun	WATER	948	khou	kʰou	Abraham
288	water	BichomBugun	Bugun	WATER	948	khou	kʰou	Abraham
288	water	SingchungBugun	Bugun	WATER	948	kho	kho	Abraham
288	water	KaspiBugun	Bugun	WATER	948	khou	kʰou	Abraham
288	water	NamphriBugun	Bugun	WATER	948	khou	kʰou	Abraham
290	wet	WanghoBugun	Bugun	WET	1726	eʃoi; emum	eʃoi	Abraham
290	wet	BichomBugun	Bugun	WET	1726	eʃoŋ; emam; eləŋ	eʃoŋ	Abraham
290	wet	SingchungBugun	Bugun	WET	1726	eʃoŋ	eʃoŋ	Abraham
290	wet	KaspiBugun	Bugun	WET	1726	eʃoŋ	eʃoŋ	Abraham
290	wet	NamphriBugun	Bugun	WET	1726	eʃoŋ	eʃoŋ	Abraham
291	what	WanghoBugun	Bugun	WHAT	1236	niw	niw	Abraham
291	what	BichomBugun	Bugun	WHAT	1236	niw	niw	Abraham
291	what	SingchungBugun	Bugun	WHAT	1236	niwka	niwka	Abraham
291	what	KaspiBugun	Bugun	WHAT	1236	nije	nije	Abraham
291	what	NamphriBugun	Bugun	WHAT	1236	ɲijaga	ɲijaga	Abraham
292	wheat	WanghoBugun	Bugun	WHEAT	1077	phijuk	phijuk	Abraham
292	wheat	BichomBugun	Bugun	WHEAT	1077	phijok; tʃoʔ	phijok	Abraham
292	wheat	SingchungBugun	Bugun	WHEAT	1077	phijo	phijo	Abraham
292	wheat	KaspiBugun	Bugun	WHEAT	1077	phijok	phijok	Abraham
292	wheat	NamphriBugun	Bugun	WHEAT	1077	phijok	phijok	Abraham
294	where	WanghoBugun	Bugun	WHERE	1237	kəʃoo	kəʃoo	Abraham
294	where	BichomBugun	Bugun	WHERE	1237	kə̆so	kə�so	Abraham
294	where	SingchungBugun	Bugun	WHERE	1237	kəʃoo	kəʃoo	Abraham
294	where	KaspiBugun	Bugun	WHERE	1237	kə̆so	kə�so	Abraham
294	where	NamphriBugun	Bugun	WHERE	1237	kəʃoo	kəʃoo	Abraham
295	white	WanghoBugun	Bugun	WHITE	1335	emoŋ	e+mo+ŋ	Abraham
295	white	BichomBugun	Bugun	WHITE	1335	emou; mõu	emou	Abraham
295	white	SingchungBugun	Bugun	WHITE	1335	emou	emou	Abraham
295	white	KaspiBugun	Bugun	WHITE	1335	mõu	mõu	Abraham
295	white	NamphriBugun	Bugun	WHITE	1335	emoŋ	e+mo+ŋ	Abraham
296	who	WanghoBugun	Bugun	WHO	1235	haŋuŋ	haŋuŋ	Abraham
296	who	BichomBugun	Bugun	WHO	1235	haniju	haniju	Abraham
296	who	SingchungBugun	Bugun	WHO	1235	haniju	haniju	Abraham
296	who	KaspiBugun	Bugun	WHO	1235	haniju	haniju	Abraham
296	who	NamphriBugun	Bugun	WHO	1235	haniju	haniju	Abraham
298	wife	WanghoBugun	Bugun	WIFE	1199	aje	aje	Abraham
298	wife	BichomBugun	Bugun	WIFE	1199	je	je	Abraham
298	wife	SingchungBugun	Bugun	WIFE	1199	aje	aje	Abraham
298	wife	KaspiBugun	Bugun	WIFE	1199	je	je	Abraham
298	wife	NamphriBugun	Bugun	WIFE	1199	je	je	Abraham
299	wind	WanghoBugun	Bugun	WIND	960	hasam	hasam	Abraham
299	wind	BichomBugun	Bugun	WIND	960	aʃam	aʃam	Abraham
299	wind	SingchungBugun	Bugun	WIND	960	hasam	hasam	Abraham
299	wind	KaspiBugun	Bugun	WIND	960	hasam	hasam	Abraham
299	wind	NamphriBugun	Bugun	WIND	960	hasam	hasam	Abraham
301	woman	WanghoBugun	Bugun	WOMAN	962	bimi	bimi	Abraham
301	woman	BichomBugun	Bugun	WOMAN	962	bimi	bimi	Abraham
301	woman	SingchungBugun	Bugun	WOMAN	962	dimi	dimi	Abraham
301	woman	KaspiBugun	Bugun	WOMAN	962	hõamu	hõamu	Abraham
301	woman	NamphriBugun	Bugun	WOMAN	962	hõamua	hõamu/wa	Abraham
302	year	WanghoBugun	Bugun	YEAR	1226	tau	tau	Abraham
302	year	BichomBugun	Bugun	YEAR	1226	dau	dau	Abraham
302	year	SingchungBugun	Bugun	YEAR	1226	dau	dau	Abraham
302	year	KaspiBugun	Bugun	YEAR	1226	tam	tam	Abraham
302	year	NamphriBugun	Bugun	YEAR	1226	etam	etam	Abraham
303	yellow	WanghoBugun	Bugun	YELLOW	1424	etʃui	etʃui	Abraham
303	yellow	BichomBugun	Bugun	YELLOW	1424	dʒoi; edʒoi	dʒoi	Abraham
303	yellow	SingchungBugun	Bugun	YELLOW	1424	edʒoi	edʒoi	Abraham
303	yellow	KaspiBugun	Bugun	YELLOW	1424	dʒoi	dʒoi	Abraham
303	yellow	NamphriBugun	Bugun	YELLOW	1424	edʒoi	edʒoi	Abraham
304	yesterday	WanghoBugun	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
304	yesterday	BichomBugun	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
304	yesterday	SingchungBugun	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
304	yesterday	KaspiBugun	Bugun	YESTERDAY	1174	thəmijaŋ	tʰə+mija+ŋ	Abraham
304	yesterday	NamphriBugun	Bugun	YESTERDAY	1174	dijo	dijo	Abraham
